Account Name,Billing Address Line 1,Billing Zip/Postal Code,SIC Industry,SIC Code: SIC Code
VELAN ENGINEERING LTD,LARGE STEEL VALVE DIV 7007 CH DE LA COTE-DE-LIESSE,H4T1G2,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
LES INDUSTRIES WAJAX LTEE,2000 RUE JOHN-MOLSON,H7T0H4,TRANSP AND DISTRIBUTION 4011-4619 SERIES,ITD
IND DE CABLES D'ACIER LTEE,5501 RTE TRANS CANADA,H9R1B7,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
LIFTOW LTEE,1936 32E AV,H8T3J7,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
LE CENTRE SHERATON MONTREAL,1201 BOUL RENE LEVESQUE O,H3B2L7,TOURISM AND ENTERTAINMENT (7800),MET
FOURNITURES ELECTRIQUES BESCO,LTEE 7700 BOUL HENRI-BOURASSA O,H4S1W3,.,RWC
LIGHTOLIER CANADA LTEE,3015 LOUIS A AMOS,H8T1C4,.,RWS
KOLOSTAT INC,2005 RUE LE CHATELIER,H7L5B3,PLUMBING & MECHANICAL CONTRACTORS,CCH
FUTECH ST LAURENT INC,3553 RUE ASHBY,H4R2K3,RETAIL/DIY (5200-5999 SERIES),RRD
HOPITAL CITE DE LA SANTE,1755 BOUL RENE LAENNEC,H7M3L9,HOSPITALS & HEALTH CARE (8062-8069),MHC
CONVECTAIR,NMT INC 30 CARRE SICARD,J7E3X6,.,RWS
DUBO ELECTRIQUE LTEE,5780 RUE ONTARIO EST,H1N0A2,.,RWC
CONTROLES BVL LTEE,661 RUE DE LA SABLIERE,J6Z4T2,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
ESSILOR CANADA LTEE,COMPTES PAYABLES 371 DESLAURIERS,H4N1W2,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
FREEMAN AUDIO VISUAL,3627730 CANADA INC 1930 RUE ONESIME-GAGNON,H8T3M6,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
CONCEPTIONS M G INC,4405 THIBAULT LOCAL #2,J3Y7N1,RETAIL/DIY (5200-5999 SERIES),RRD
VIDEOTRON S.E.N.C. *,CTRE DISTIBUTION MONTREAL 2-4545 RUE FRONTENAC,H2H2R7,TELEPHONE,MTP
JOURNAULT JOURPLEX INC,1090 RUE DUPUIS,H4G2H7,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
CIMCO REFRIGERATION *,9001 DE L INNOVATION BUR 110,H1J2X9,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
158498 CANADA INC,EUREKA 225 RUE DE LIEGE O BUREAU 200,H2P1H4,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
TELECHEQUE CANADA INC,300 THE EAST MALL SUITE 305,M9B6B7,RETAIL/DIY (5200-5999 SERIES),RRD
INSTITUT DE TOURISME ET,D'HOTELLERIE DU QUEBEC 3535 RUE ST-DENIS,H2X3P1,TOURISM AND ENTERTAINMENT (7800),MET
SOCIETE RADIO-CANADA,CENTRE NATIONAL DES PAIEMENTS CP 3220 SUCC C,K1Y1E4,TOURISM AND ENTERTAINMENT (7800),MET
CIRCUITS ASTRO INC,DIV DE CIRCUITS GRM ENR 4960 RUE COURVAL,H4T1L4,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
PONT ROULANT PROTECH INC,875 RUE ALFRED-VIAU,J7Y4N7,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
CLIFFORD UNDERWOOD HYDRAU LTEE,8445 RUE LAFRENAIE,H1P2B3,TRANSP AND DISTRIBUTION 4011-4619 SERIES,ITD
PLASTIFAB INDUSTRIES INC,7777 ROUTE TRANSCANADIENNE,H4S1L3,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
OUTIL PAC INC,5895 AVENUE ANDOVER,H4T1H8,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
SOCIETE DES CASINOS DU QC INC,CASINO MONTREAL CPTE FOURNISS 325 RUE BRIDGE,H3K2C7,PROVINCIAL GOVERNMENT & AGENCIES,MPGA
POMPES STOKER INC,8163 RUE ST HUBERT,H2P1Z1,RETAIL/DIY (5200-5999 SERIES),RRD
ARTOPEX PLUS INC,2129 RUE BERLIER,H7L3M9,SAWMILLS (2400 SERIES),ISM
* INVENTAIRE USAGE ENT HUB,A/S DIRECTEUR DES OPERATIONS 505 RUE LOCKE,H4T1X7,.,RWW
DISTRIBUTION 6MGB INC,18020 RUE J.A.BOMBARDIER,J7J2H8,.,RWC
ENVIRONNEMENTS ELECTRONIQUES,7 PROM RONALD,H4X1M9,RETAIL/DIY (5200-5999 SERIES),RRD
ROBSEN POWER SYSTEMS INC,1108 RUE BERLIER,H7L3R9,.,RWC
MISCELLANEOUS FUNDS NEDCO,CREDIT DEPARTMENT 505 LOCKE SUITE 200,H4T1X7,.,999
CANSEW INC,* 8031 18E AVE,H1Z3S1,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
* MATERIEL PRETE,* MATERIAL ON LOAN ATT: MARIO MARTELLINO,H4S1V4,.,RWW
RAY PIKE AUTOMATION INC,8497 CH DALTON,H4T1V5,ALARM & SECURITY INSTALLERS 17310001,CAS
ALLIANCE NAV INC,6535 CHEMIN ST FRANCOIS,H4S1B6,.,MCAF
INST DE RECHERCHE HYDRO QUEBEC,SERVICE DES COMMANDES LOCALES 1800 BOUL LIONEL BOULET,J3X1S1,UTILITIES (4811 & 491 SERIES),MUT
MSC INDUSTRIAL DIRECT CO,,,.,RWC
S N C LAVALIN INC,455 RENE LEVESQUE O 4E ETAGE,H2Z1Z3,ELECTRICAL ENGINEERS,IEE
RES AUTOMATISATION CONTROLE,789 BOUL INDUSTRIEL,J2G9P7,PANEL BUILDERS (3400 SERIES),IPP
IMECO CABLES INC,5650 RUE KIERAN,H4S2B5,.,RWC
* INVENTAIRE USAGE ADMIN.,A/S DOMINIC RIBUFFO 505 RUE LOCKE,H4T1X7,.,RWW
ANALOGIC CANADA CORPORATION,4950 RUE LEVY,H4R2P1,MINING AND SMELTING (1001-1499 SERIES),IMS
STABLEX CANADA INC,760 BOUL INDUSTRIEL,J7C3V4,PANEL BUILDERS (3400 SERIES),IPP
TENAQUIP LTD,AS COMPTES PAYABLES 22555 AUT TRANSCANADIENNE,H9X3L7,.,RWC
MOTION CANADA MMSS,5015 BOUL DE LA COTE-VERTU O,H4S1E3,PANEL BUILDERS (3400 SERIES),IPP
FUTECH HITECH INC,352 RUE MCARTHUR,H4T1X8,RETAIL/DIY (5200-5999 SERIES),RRD
KONE QUEBEC INC,3330 RUE DE MINIAC,H4S1Y4,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
GAZ PROPANE RAYMOND 1996 INC,2235 RUE ANTONIO-HEROUX,J6X4R3,INDUSTRIAL CONTRACTORS -GAS & OIL (1738),CCG
WOLSELEY CANADA INC,4200 RUE LOUIS B MAYER,H7P0G1,.,RWW
STELPRO DESIGN,DIV CHALAIR INC 1041 RUE PARENT,J3V6L7,.,RWS
GOLDER CONSTRUCTION INC,70-9200 BOUL DE L ACADIE,H4N2T2,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
TEMISPAL (DIVISION WOLSELEY),1200 DE L'ECHO,J9P6X8,.,RWW
JOHNSON CONTROLS SSNA/CONTRACT,,,LARGE CONTRACTOR (1737 SERIES),CLC
JOHNSON CONTROLS ST096,SSNA/SERV TYPE J47914 275 RUE VIGER EST ATT:,H2X3R7,INDUSTRIAL CONTRACTORS (1738 SERIES),CIC
LUMAR ELECTRONIQUE INC,492 AVENUE LEPINE,H9P2V6,RETAIL/DIY (5200-5999 SERIES),RRD
FAMIC TECHNOLOGIES INC,350-9999 BOUL CAVENDISH,H4M2X5,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
ZELLERS INC,2200 ROUTE TRANSCANADIENNE,H9R1B1,RETAIL/DIY (5200-5999 SERIES),RRD
ACE EXPERTS CONSEIL INC,210-1527 AUT LAVAL O,H7L3W3,ELECTRICAL ENGINEERS,IEE
LIBERTE INC,RESP COMPTES A PAYER 5000 RUE J.A.BOMBARDIER,J3Z1H1,FARM AND FOOD PRODUCTION (2011-3999),IFF
EMPHATEC INC,10 SPY COURT,L3R5H6,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
* INVENTAIRE USAGE VENTE LOCKE,A/S DIRECTEUR DES OPERATIONS 505 LOCKE,H4T1X7,.,999
MEDICAL PLASTIC DEVICES INC,161 ONEIDA DR,H9R1A9,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
S E C BORALEX ENERGIE,190 CH SAINT-PIERRE,J0Y2M0,PULPMILLS (2600 SERIES),IPM
TAG AUTOMATION & CONTROLES INC,545 BOUL DU CURE-BOIVIN,J7G2A8,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
BPR TRIAX INC,300-4650 BOUL DES LAURENTIDES,H7K2J4,CASH SALES (1700 SERIES),CCS
PHARMA COS MACHINERY INC,2400 RUE GUENETTE,H4R2H2,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
MOTEURS ELECTRIQUE LAVAL LTEE,550 MONTEE DE LIESSE,H4T1N8,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
LES INDUSTRIES HALRAI INC,340 RUE MARIE-CURIE,J7V5V5,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
ARMTEC LTEE,669 RTE 201,J0P1S0,PANEL BUILDERS (3400 SERIES),IPP
LOCATION HEWITT INC,CP 700 SUCC POINTE CLAIRE DORVAL,H9R4S8,OEM-AUTO (3400-3500 SERIES),IOMA
DIEBOLD DU CANADA LTEE,2445 RUE COHEN,H4R2N5,ALARM & SECURITY INSTALLERS 17310001,CAS
OWENS CORNING (MRO PURCHASES,A/S KRISTEN WARD * 131 BOUL MONTCALM NORD,J5R3L7,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
SONOCO DIV EMBALLAGE FLEXIBLE,100 RUE LANGLOIS,J6W1K8,PETRO CHEMICAL REFINERIES (2800 SERIES),IPCP
PLACE VERSAILLES INC,300-5125 RUE DU TRIANON,H1M2S5,BUSINESS AND MAINTENANCE (7300 SERIES),MMB
SILENCIEUX QUALITE INC,4005 BOUL DES GRANDES PRAIRIES,H1Z4M8,OEM-AUTO (3400-3500 SERIES),IOMA
PELICAN INTERNATIONAL INC,1000 PLACE PAUL-KANE,H7C2T2,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
ACIER ST-MICHEL INC,1155 AV LAPLACE,H7C2N6,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
SERV TECH CLAUDE DROUIN INC,180 BOUL SAINT-ELZEAR O,H7L3N3,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
HYDRO ECI INC,384 RUE LA FONTAINE,J2G9N5,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
TECHNOLOGIES BERTRAND INC,7606 BOUL LEVESQUE E,H7A1S6,SMALL CONTRACTOR (1733 SERIES),CSC
TIMCAL CANADA INC A/S PAYABLES,PARC INDUSTRIEL 990 RUE FERNAND-POITRAS,J6Y1V1,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
INTERFAST INC,* 6360 CH DE LA COTE-DE-LIESSE,H4T1E3,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
LES ENTREPRISES ELECT L M INC,3006 RUE SAINTE-CATHERINE E,H1W2B8,BUSINESS AND MAINTENANCE (7300 SERIES),MMB
THERMETCO INC,1999 RUE WILLIAM,H3J1R9,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
ALERTE 2000 INC,930 RUE MACKENZIE,J4B5Y9,ALARM & SECURITY INSTALLERS 17310001,CAS
VIANDES LAUZON,DIV COLABOR 2715 RUE READING,H3K1P7,FARM AND FOOD PRODUCTION (2011-3999),IFF
PROTOCONSUL INC,625 BOUL GUIMOND,J4G1L9,DEVELOPERS AND BUILDERS,CDB
ST-GERMAIN EGOUTS AQUEDUCS INC,3800 BOUL SIR-WILFRID-LAURIER,J3Y6T1,PLUMBING & MECHANICAL CONTRACTORS,CCH
SOLUTIONS N C INC,1347 RUE BERGAR,H7L4Z7,SMALL CONTRACTOR (1733 SERIES),CSC
2757800 CANADA INC,LE 9250 DE L'ACADIE 205-9250 BOUL DE L'ACADIE,H4N3C5,BUSINESS AND MAINTENANCE (7300 SERIES),MMB
JOHNSON CONTROLS STO96,SSNA/SERV TYPE J47914 87 CHEMIN SENNEVILLE,H9X3R3,INDUSTRIAL CONTRACTORS (1738 SERIES),CIC
INDUSTROTECH INC,{RAFF SHELL} 10501 SHERBROOKE EST,H1B1B3,INDUSTRIAL CONTRACTORS (1738 SERIES),CIC
OWENS CORNING CANADA LP,* 542 RUE GAETAN,J6S4V3,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
HYDRO QUEBEC ILE DE MONTREAL,GUICHET 150-NORD 8200 ESPLANADE PORTE 12,H2P2R3,UTILITIES (4811 & 491 SERIES),MUT
HYDRO QUEBEC ILE DE MONTREAL,GUICHET 180-EST 7800 JARRY EST,H1J1H2,UTILITIES (4811 & 491 SERIES),MUT
HYDRO QUEBEC ILE DE MONTREAL,GUICHET 190-OUEST 7575 HENRI BOURASSA OUEST,H4S1Z2,UTILITIES (4811 & 491 SERIES),MUT
HYDRO QUEBEC ILE DE MONTREAL,GUICHET 200-SUD 600 FULLUM,H2K4R4,UTILITIES (4811 & 491 SERIES),MUT
HYDRO QUEBEC ILE DE MONTREAL,GUICHET 160-PIERRE DE COUBER 5600 PIERRE DE COUBERTIN,H1N1P9,UTILITIES (4811 & 491 SERIES),MUT
HYDRO QUEBEC ILE DE MONTREAL,GUICHET 110- ATELIERS SPECIA 8200 ESPLANADE PORTE 13,H2P2R3,UTILITIES (4811 & 491 SERIES),MUT
HYDRO QUEBEC ILE DE MONTREAL,GUICHET 1190-PASCAL GAGNON 8840 PASCAL GAGNON RC,H1P1Z3,UTILITIES (4811 & 491 SERIES),MUT
HYDRO QUEBEC ILE DE MONTREAL,GUICHET 140-ENTREPOT 8200 ESPLANADE PORTE 12,H2P2R3,UTILITIES (4811 & 491 SERIES),MUT
JOHNSON CONTROLS STO96,SSNA/SERV TYPE J47914 2351 ALFRED NOBEL,H4S2A9,INDUSTRIAL CONTRACTORS (1738 SERIES),CIC
CHUM SATELLITE SERVICES,1560 DE LOUVAIN O,H4N3B3,TOURISM AND ENTERTAINMENT (7800),MET
TECHNO-CONTACT INC,9251 RUE THIMENS,H8Y0A1,.,RWC
CIRCUITS LABO INC,533 RUE DESLAURIERS,H4N1W2,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
M D S ELECTRO TECHNIC INC,6121 RUE DES STERNES,H7L5Y9,INDUSTRIAL CONTRACTORS (1738 SERIES),CIC
TRANSFORMATEUR FEDERAL LTEE,5059 ST JEAN BAPTISTE,H1B5V3,.,RWS
CSSS DU SUD DE LANAUDIERE,911 MONTEE DES PIONNIERS,J6V2H2,HOSPITALS & HEALTH CARE (8062-8069),MHC
DEGREMONT LTEE,PR HQ GENTILLY 2 400-1375 RTE TRANSCANADIENNE,H9P2W8,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
MEGASOURCE INC,2221 RUE GUENETTE,H4R2E9,.,RWC
PETRA LTEE,808-8000 LANGELIER,H1P3K2,BUSINESS AND MAINTENANCE (7300 SERIES),MMB
BELL HELICOPTER TEXTRON,DIV TEXTRON CANADA LTD 12800 RUE DE L'AVENIR,J7J1R4,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
LES CHEVRONS LAVALLOIS INC *,PORTE U17 VIA RUE LIDBERG 2907 BOUL DAGENAIS O,H7P1T2,SAWMILLS (2400 SERIES),ISM
ASPHALTE J LOUIS CAMPEAU INC,3030 RUE ANDERSON,J6Y1W1,PETRO CHEMICALS (2800 SERIES),IPC
TRANSCONTINENTAL INTERWEB,* 1603 BOUL MONTARVILLE,J4B5Y2,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
MARCOTTE SYSTEMES LTEE,200-101 BOUL ROLAND-THERRIEN,J4H4B9,SMALL CONTRACTOR (1733 SERIES),CSC
AUTOMATISATION TORO INC,1559 RUE PICASSO,J3G4Z7,MEDIUM CONTRACTOR (1735 SERIES),CMC
TRANSPORT TFI 2 SEC,DIV IMMEUBLES TRANSFORCE 100-6600 CH SAINT-FRANCOIS,H4S1B7,TRANSP AND DISTRIBUTION 4011-4619 SERIES,ITD
TRANSPORT TFI 5 SEC,DIV TRANSPORT KINGSWAY 6600 CH SAINT-FRANCOIS,H4S1B7,TRANSP AND DISTRIBUTION 4011-4619 SERIES,ITD
SOLUMATION INC,1-1130 RUE LEVIS,J6W5S6,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
CAMINI CONTROLES INC,9211 RUE TIFFIN,H1K4V2,MEDIUM CONTRACTOR (1735 SERIES),CMC
VILLE DE L'ILE PERROT,110 BOUL PERROT,J7V3G1,UTILITIES (4811 & 491 SERIES),MUT
AD3R TECHNOLOGIES INC,1055 RUE PIERRE-DUPUY,J4K1A1,DEVELOPERS AND BUILDERS,CDB
LAVO INC,11900 BOUL ST JEAN BAPTISTE,H1C2J3,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
RENOCONTROL INC,5445 RUE J.-A.-BOMBARDIER,J3Z1G4,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
LABORATOIRES OMEGA LTEE,11177 RUE HAMON,H3M3E4,FARM AND FOOD PRODUCTION (2011-3999),IFF
HYDRO QUEBEC,SECTEUR MONTEREGIE * 5250 ARMAND-FRAPPIER,J3Z1G3,UTILITIES (4811 & 491 SERIES),MUT
GROUPE DICOM TRANSPORT CANADA,10500 AV RYAN,H9P2T7,TRANSP AND DISTRIBUTION 4011-4619 SERIES,ITD
SOCIETE DE TRANSPORT DE LAVAL,SOLANGE RENAUD (STL) 2250 AV FRANCIS-HUGHES,H7S2C3,MUNICIPAL GOVERNMENT & AGENCIES,MMGA
CEGEP DE SAINT LAURENT,625 AV SAINTE-CROIX,H4L3X7,SCHOOLS/UNIVERSITIES/CHURCHES 8200-8922,MSU
VILLE DE HAMPSTEAD,5569 CH QUEEN MARY,H3X1W5,UTILITIES (4811 & 491 SERIES),MUT
EXPRESCO FOODS INC,8205 RTE TRANSCANADIENNE,H4S1S4,FARM AND FOOD PRODUCTION (2011-3999),IFF
TRANS CONTINENTAL EQUIPEMENT,1025 RUE BUTLER,H3K3E9,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
CONTROLE GLOBAL INC,* 1672 BOUL CITE-DES-JEUNES,J7T1K9,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
INTEGRATION FTR INC,5275 AV DE MAYFAIR,H4V2E8,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
9140-2396 QUEBEC INC,OCEAN TECHNOLOGIE 5410 RUE VANDEN-ABEELE,H4S1P9,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
HONEYWELL LTEE ***CASH***,***CASH***CASH***CASH*** 2100 52E AVENUE,H8T2Y5,ALARM & SECURITY INSTALLERS 17310001,CAS
APPELLE L'ELECTRICIEN INC,***CASH**CASH**** 2-2020 RUE JEANNE-MANCE,H2X2J5,SMALL CONTRACTOR (1733 SERIES),CSC
LES CONTROLES I.S.I. INC,4030 CH DU BOIS-FRANC,H4S1A7,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
3101895 NOVA SCOTIA,315-800 BOUL STUART-GRAHAM S,H4Y1J6,INDUSTRIAL CONTRACTORS (1738 SERIES),CIC
STANPRO LIGHTING SYSTEMS INC,* 2233 RUE DE L'AVIATION,H9P2X6,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
G & G INDUSTRIES S.E.N.C.,207 CHEMIN DE LA TOUR,J5K1C6,MEDIUM CONTRACTOR (1735 SERIES),CMC
IMPRIMERIE TRANSCONTINENTAL *,USINE TRANSMAG 10807 RUE MIRABEAU,H1J1T7,PULPMILLS (2600 SERIES),IPM
PROMO NEDCO VENTES LOCKE,A/S DIRECTEUR DES OPERATIONS 505 RUE LOCKE,H4T1X7,.,999
SOC QUEBECOISE DES INFRASTRUCT,S2.73 10 RUE SAINT-ANTOINE E,H2Y4A5,PROVINCIAL GOVERNMENT & AGENCIES,MPGA
POMPACTION INC,119 BOUL HYMUS,H9R1E5,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
GENFOOT INC,1940 55E AV,H8T3H3,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
NEDCO INDUSTRIEL LOCKE,505 RUE LOCKE,H4T1X7,.,999
PROMO NEDCO VENTE INDUSTRIELLE,A/S DIRECTEUR DES OPERATIONS 505 RUE LOCKE,H4T1X7,.,999
RECYCLAGE DE PAPIERS RIVE SUD,9141-3690 QUEBEC INC 1300 RUE SAINT-AMOUR,H4S1J1,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
PHOENIX WRAPPERS ULC,5700 CH SAINT-FRANCOIS,H4S1B4,MEDIUM CONTRACTOR (1735 SERIES),CMC
AIRBASE SERVICES INC,81 AVE LINDSAY,H9P2S6,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
COLLEGE EDOUARD-MONTPETIT,A/S SERV RESS FINANCIERES A141-945 CH DE CHAMBLY,J4H3M6,SCHOOLS/UNIVERSITIES/CHURCHES 8200-8922,MSU
LES LUBRIFIANTS SENTINEL CORP,7300 RUE SAINT-JACQUES,H4B1W1,PETRO CHEMICALS (2800 SERIES),IPC
LAR MACHINERIE INC,** MONTREAL INDUSTRIEL** 1760 RTE 169,G8G1B1,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
LES MEUBLES MKO,6290 RUE PERINAULT,H4K1K5,SAWMILLS (2400 SERIES),ISM
LAFARGE CANADA INC,ACCOUNT PAYABLE READYMIX 334 AV AVRO,H9R5W5,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
EMF ELECTRIQUE INC,3450 RUE ANATOLE-CARIGNAN,H8T3N7,SMALL CONTRACTOR (1733 SERIES),CSC
DOCK PRODUCTS CANADA INC,* 2575 RUE PAULUS,H4S1E9,TRANSP AND DISTRIBUTION 4011-4619 SERIES,ITD
VOLTAM INC,** MONTREAL INDUSTRIEL ** 1846 RUE DES OUTARDES,G7K1H1,INDUSTRIAL CONTRACTORS (1738 SERIES),CIC
CHU SAINTE-JUSTINE,* 5750 CH HUDSON,H3S2G5,HOSPITALS & HEALTH CARE (8062-8069),MHC
VL-DFI,2080 JOSEPH ST CYR,J2C8V6,RETAIL/DIY (5200-5999 SERIES),RRD
EXCELITAS CANADA INC,OPTOELECTRONICS DIV 22001 CH DUMBERRY,J7V8P7,PETRO CHEMICALS (2800 SERIES),IPC
CBRE LIMITED,C/O IBM CANADA LTD * 275 AV VIGER E,H2X3R7,DEVELOPERS AND BUILDERS,CDB
REFPLUS INC,2777 GRANDE ALLÉE,J4T2R4,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
BPR INFRASTRUCTURE INC,310-1205 RUE AMPERE,J4B7M6,ELECTRICAL ENGINEERS,IEE
S.E.C. 901 SQUARE VICTORIA,HOTEL W MONTREAL 901 RUE DU SQUARE-VICTORIA,H2Z1R1,TOURISM AND ENTERTAINMENT (7800),MET
WAINBEE LIMITED,215 BOUL BRUNSWICK,H9R4R7,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
BOMBARDIER,****CASH SEULEMENT**** 13100 HENRI FABRE,J7N3C6,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
PROMECANIX,3878511 CANADA INC 3485 RUE GRIFFITH,H4T1W5,ELECTRICAL ENGINEERS,IEE
LES SOEURS DE SAINTE-ANNE,ADMINISTRATION LOCALE 1950 RUE PROVOST,H8S1P7,SCHOOLS/UNIVERSITIES/CHURCHES 8200-8922,MSU
ECOLE MARIE-CLARAC,3530 BOUL GOUIN E,H1H1B7,SCHOOLS/UNIVERSITIES/CHURCHES 8200-8922,MSU
COMMERCE MICCOR,********CASH********** 5555 RUE DES ARTISANS,H1P1R1,DEVELOPERS AND BUILDERS,CDB
PERRIER CONSULTANT,INFORMATIQUE INC 601-9500 RUE MEILLEUR,H2N2B7,ELECTRICAL ENGINEERS,IEE
GENFIR INC,7663 RUE CORDNER,H8N2X2,DEVELOPERS AND BUILDERS,CDB
PROAX TECHNOLOGIES LTEE,3505 RUE JOHN-PRATT,H2P0C9,.,RWC
PRO-DIRECT INDUSTRIEL INC,120-50 RUE SICARD,J7E5R1,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
ESSAKANE SA,,,MINING AND SMELTING (1001-1499 SERIES),IMS
CORDAGE BARRY LTEE,6110 BOUL DES GRANDES-PRAIRIES,H1P1A2,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
CB RICHARD ELLIS GLOB CORP,C/O ROYAL BANK * 18 KING STREET EAST SUITE 1100,M5C1C4,SMALL CONTRACTOR (1733 SERIES),CSC
SURETE DU QUEBEC,SERV.DE LA GESTION FOURNITURES SS.61-1701 RUE PARTHENAIS,H2K3S7,PROVINCIAL GOVERNMENT & AGENCIES,MPGA
CINE AFFICHES MONTREAL INC,8145A CH DEVONSHIRE,H4P2K6,TOURISM AND ENTERTAINMENT (7800),MET
SERVICES POLYMERE EASEY INC,6595 RUE VANDEN-ABEELE,H4S1S1,OTHER INDUSTRIAL PLANTS (3200 & 3300),IIP
BALANCES INDUSTRIELLES MTL,(B.I.M.) INC 2717 AV DOLLARD,H8N2J8,"OEM, OTHER EQUIPMENT MANUFACT(3400-3500)",ICM
EXCELLIUM INC,1550 RUE BEAULAC,H4R1W8,ALARM & SECURITY INSTALLERS 17310001,CAS
R S P ENERGIE INC,36 RUE LAJEUNESSE CP 308,J0A1B0,PULPMILLS (2600 SERIES),IPM
FORCES MOTRICES ST-FRANCOIS IN,36 RUE LAJEUNESS CP 308,J0A1B0,PULPMILLS (2600 SERIES),IPM
L-3 COMMUNICATIONS MAPPS,8565 CH DE LA COTE-DE-LIESSE,H4T1G5,OEM-AUTO (3400-3500 SERIES),IOMA
VOITH HYDRO INC,160-9955 AV DE CATANIA,J4Z3V5,OEM-AUTO (3400-3500 SERIES),IOMA
9141-0720 QUEBEC INC,MANARAS 136 AV ONEIDA,H9R1A8,PANEL BUILDERS (3400 SERIES),IPP
MARCHE FLORAL INTER PROV LTEE,3600 BOUL PITFIELD,H8Y3L4,RETAIL/DIY (5200-5999 SERIES),RRD
CONSEIL NAT DE RECH DU CANADA,INST DE RECH EN BIOTECHNOLOGIE 6100 AV ROYALMOUNT,H4P2R2,.,MCAF
BELL CANADA,* 9300 RTE TRANSCANADIENNE,H4S1K5,CERTIFIED DATA/VOICE CONTRACTOR 17310009,CDVS1
ROSEBEL GOLD MINES N V,,,MINING AND SMELTING (1001-1499 SERIES),IMS
CTRE GESTION EQUIP ROULANTS QC,DEPT TRACEURS ANJOU 9000 BOUL LOUIS-H.-LAFONTAINE,H1J2M7,BUSINESS AND MAINTENANCE (7300 SERIES),MMB
AIR LIQUIDE CANADA INC,* 3411 RTE MARIE-VICTORIN,J3X1P7,PETRO CHEMICALS (2800 SERIES),IPC
ARGONAL SOCIETE EN COMMANDITE,PO BOX 640 2095 RTE MARIE-VICTORIN RR 1,J0L1C0,PETRO CHEMICALS (2800 SERIES),IPC
